"filepath","label","split"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_033.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_034.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_035.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_036.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_037.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Onion_Yellow-Onion\Yellow-Onion_038.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Green-Bell-Pepper\Green-Bell-Pepper_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Orange-Bell-Pepper\Orange-Bell-Pepper_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_030.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_031.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_032.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_033.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Red-Bell-Pepper\Red-Bell-Pepper_034.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Pepper_Yellow-Bell-Pepper\Yellow-Bell-Pepper_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Vegetables_Potato_Floury-Potato\Floury-Potato_012.jpg","not_apple","train"
