SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.951973109,51,0,0.717832512,5074.0,9,0,2,0,0.0
1,0.475386184,47,0,1.074387947,2123.0,16,0,1,0,0.0
1,1.219939743,53,2,0.205824821,4600.0,8,0,1,4,0.0
1,0.972055888,27,1,0.065611331,4800.0,8,0,0,0,0.0
1,0.140664049,42,0,0.329747774,2695.0,3,2,1,0,1.0
1,0.536070308,51,1,0.269421957,7040.0,5,5,0,0,1.0
1,0.0,25,0,0.152896812,2916.0,3,0,0,1,0.0
1,0.84584021,26,1,0.354411397,4000.0,14,1,0,5,0.0
1,0.278554848,49,0,0.084525055,8600.0,4,0,0,0,0.0
1,0.945007548,30,0,0.086608927,1500.0,2,0,0,0,0.0
1,0.9999999,56,0,0.198698393,4916.0,3,0,0,0,4.0
1,0.002099895,63,0,0.739339118,5416.0,7,0,4,0,0.0
1,1.06723059,33,1,0.948346661,4626.0,18,3,1,5,0.0
1,1.23255814,30,0,0.020902757,3300.0,1,0,0,0,2.0
1,0.126045419,74,0,0.044017359,8064.0,5,0,0,0,0.0
0,0.45675818,50,0,0.20590629,8600.0,13,0,0,0,0.0
0,0.9999999,48,0,2257.0,5443.0,9,0,2,0,0.0
0,0.918304085,61,0,0.589535408,6650.0,17,0,2,0,0.0
0,0.611257459,50,0,0.459003653,12866.0,10,0,4,0,3.0
1,0.533733406,42,2,0.23401151,12336.0,11,0,2,0,3.0
0,0.007406019,48,0,2124.0,5443.0,6,0,1,0,2.0
1,0.243918438,48,0,0.177770027,8600.0,15,0,1,0,2.0
1,0.919848225,41,1,0.429281177,15900.0,11,0,2,0,3.0
0,0.072855013,36,0,0.479794473,7200.0,12,0,3,0,0.0
0,0.160347866,52,0,2538.0,5443.0,29,0,1,0,3.0
1,0.069422139,27,2,0.302024989,2320.0,8,1,0,0,2.0
1,0.269562484,32,0,1.24445111,3333.0,17,0,3,0,0.0
1,0.460321168,43,1,0.502492154,10833.0,15,0,4,0,3.0
0,0.423869101,53,0,1.327813775,4166.0,16,0,2,0,0.0
0,0.914337651,48,1,0.42605156,1473.0,7,0,0,0,0.0
1,0.173902309,53,0,1.079730067,4000.0,10,0,2,0,2.0
1,0.921315765,37,5,0.818747223,2250.0,7,0,2,0,0.0
1,0.497505969,33,0,0.23701221,4176.0,16,0,0,0,0.0
1,0.825995001,57,2,0.443012664,4500.0,14,0,1,0,0.0
0,0.423614174,29,0,518.0,5443.0,5,0,0,2,0.0
0,0.0,39,0,2383.0,5443.0,8,0,1,0,2.0
1,1.180327869,49,1,0.616717771,7500.0,9,0,2,0,0.0
1,0.122707297,32,0,0.390742872,7820.0,16,0,2,0,1.0
0,0.646653037,55,1,4584.0,5443.0,13,0,2,0,0.0
1,0.782801911,29,4,0.17689243,3764.0,4,0,0,0,1.0
0,0.001856878,45,0,0.246097138,4611.0,2,0,1,0,0.0
1,0.123920093,48,0,0.682233199,6680.0,11,0,4,0,3.0
0,0.10476082,48,0,0.424657534,10000.0,17,0,2,0,0.0
0,0.0,69,0,0.00419916,5000.0,7,0,0,0,0.0
1,0.602390255,57,1,0.405094495,3650.0,9,0,1,0,1.0
1,0.957081043,40,1,0.185398364,3300.0,5,1,0,3,1.0
0,0.085439698,50,0,0.504146815,5666.0,5,0,1,0,3.0
0,0.843405402,56,1,0.592719888,6400.0,5,0,2,0,1.0
1,0.9999999,52,0,5369.0,5443.0,5,1,2,0,0.0
1,0.9999999,27,0,0.000571265,3500.0,0,0,0,0,0.0
0,0.017480874,60,0,1822.0,5443.0,16,0,1,0,0.0
0,0.007599831,68,0,0.001538462,5199.0,6,0,0,0,0.0
1,0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0
1,0.717487499,37,2,0.734308461,5400.0,12,0,2,0,3.0
0,0.085645356,36,0,0.065478231,2916.0,18,0,0,0,1.0
0,0.91805463,30,0,0.016552281,2476.0,2,0,0,0,0.0
1,0.816433967,35,2,0.781602628,7000.0,13,0,3,0,0.0
1,0.252696236,36,1,0.431142214,4000.0,11,0,0,2,3.0
0,0.29609945,47,0,0.143599433,6350.0,4,0,0,0,4.0
1,0.571053138,75,0,0.354443309,1957.0,7,0,0,0,1.0
1,1.01754386,39,1,0.012963734,31240.0,5,0,0,0,0.0
1,0.600249982,37,0,1.151783686,4400.0,9,0,2,3,2.0
1,0.725659293,41,0,0.432313495,4771.0,7,0,1,0,0.0
0,0.819711181,31,1,0.681937173,4583.0,6,0,2,0,0.0
0,0.547959023,42,0,0.616702355,1400.0,4,0,0,0,0.0
1,0.315786384,48,2,0.504326091,5200.0,12,1,1,1,2.0
0,0.169913395,36,0,0.262017248,13334.0,13,0,2,0,2.0
1,0.435181721,52,3,0.271307495,10500.0,17,0,1,0,2.0
0,0.206670567,52,0,0.814796425,12083.0,27,0,2,0,1.0
0,0.011666498,70,0,0.835459601,3056.0,15,0,1,0,0.0
0,0.9999999,28,3,0.256851155,1860.0,3,0,0,0,1.0
0,0.574231524,48,1,0.285339953,7250.0,6,0,1,0,1.0
0,0.627771498,35,2,0.532627866,1700.0,6,0,1,0,0.0
0,0.01600296,68,0,959.0,5443.0,8,0,1,0,0.0
1,0.962946947,50,0,0.68127587,4106.0,8,0,1,1,0.0
0,0.55350348,69,0,0.515346939,12249.0,31,0,2,0,0.0
0,0.090791199,75,0,0.072228926,5800.0,12,0,1,0,1.0
1,6190.0,27,0,0.478532397,1280.0,6,0,0,1,1.0
0,0.419394288,52,0,0.215977266,3166.0,5,0,1,0,1.0
1,0.9999999,24,98,0.0,5443.0,0,98,0,98,0.0
1,0.154595253,44,0,76.0,5443.0,6,0,0,0,0.0
0,0.9999999,32,1,376.0,5443.0,2,0,0,0,0.0
1,0.9999999,55,0,0.260611653,7585.0,3,2,2,1,1.0
1,0.835450948,27,0,0.065036328,5642.0,6,0,0,1,1.0
1,1.036943418,31,0,0.553264019,5866.0,5,1,1,0,0.0
0,0.973038473,29,0,5238.0,5443.0,7,0,3,0,0.0
0,0.599360043,36,0,0.0489002,5500.0,3,0,0,0,0.0
0,0.488134081,33,0,0.606478704,5000.0,7,0,1,0,2.0
0,0.135825787,45,0,0.011284102,7000.0,7,0,0,0,2.0
0,0.742219053,51,0,0.562538863,20906.0,14,0,3,0,2.0
0,0.9999999,47,1,1528.0,5443.0,4,0,1,0,0.0
1,0.009750346,49,0,0.0055666,2514.0,4,1,0,0,0.0
0,0.363322294,57,0,0.382772628,9600.0,12,0,4,0,0.0
0,0.028702666,74,0,0.057594784,8281.0,7,0,0,0,0.0
0,0.121668303,47,0,0.052273915,1912.0,2,0,0,0,2.0
0,0.906427309,32,2,0.374560917,5408.0,11,0,2,1,0.0
1,0.686832417,46,0,0.413457873,10491.0,9,0,2,0,2.0
0,0.054400547,51,0,0.816836633,5000.0,11,0,1,0,1.0
0,0.01959902,58,0,0.380458817,7235.0,9,0,1,0,0.0
0,0.9999999,68,0,46.0,5443.0,2,0,0,0,0.0
0,0.007123415,66,0,30.0,5443.0,5,0,0,0,0.0
0,0.226780099,67,0,0.10347152,8900.0,11,0,0,0,1.0
0,0.718135584,36,0,0.3014068,8529.0,6,0,1,0,2.0
0,0.46882793,36,0,0.236704525,5546.0,5,0,1,0,2.0
1,0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
0,0.305878456,47,0,3152.0,5443.0,11,0,1,0,1.0
0,0.006136157,42,0,0.412123028,10013.0,13,0,3,0,0.0
0,0.0,51,0,0.211875346,5422.0,6,0,0,0,0.0
1,0.982502573,40,0,0.440711462,3541.0,6,0,1,0,0.0
1,0.234510326,23,0,0.143958869,2333.0,2,0,0,0,0.0
1,0.566751792,40,0,0.2010541,6450.0,9,1,0,1,4.0
1,0.660654608,55,0,0.628605914,8284.0,16,0,2,0,1.0
1,0.867018997,55,1,2296.0,5443.0,5,2,2,1,0.0
0,0.398734317,56,0,0.163667042,5333.0,9,0,0,0,1.0
0,0.279885266,60,0,0.267495973,11173.0,14,0,3,0,0.0
0,0.386301042,51,0,0.578937046,5098.0,17,0,1,0,2.0
0,0.028209687,71,0,0.202585666,7966.0,15,0,1,0,0.0
0,0.653346653,65,1,19.0,5443.0,1,0,0,0,0.0
0,0.139866901,51,0,0.304195498,11416.0,7,0,2,0,0.0
0,0.112672183,69,0,68.5,1.0,4,0,0,0,0.0
1,0.430327783,65,0,0.416902471,5300.0,7,0,1,0,0.0
0,0.930671054,42,0,0.357577995,5416.0,7,0,1,0,3.0
1,1.056478405,57,1,0.40129935,2000.0,4,2,1,2,2.0
1,1.091290871,40,2,0.18930547,21150.0,4,0,1,1,3.0
1,1.833887043,43,0,0.026819923,1826.0,1,2,0,0,1.0
0,0.150110375,31,0,0.44955045,1000.0,4,0,0,0,0.0
1,0.323345818,45,4,0.518644865,8500.0,10,0,2,0,1.0
0,0.576443698,38,0,0.281053577,3340.0,3,0,0,0,3.0
0,0.008461177,36,1,0.178410795,2000.0,10,0,0,0,0.0
0,0.221250481,73,3,0.389370933,3687.0,8,0,0,0,0.0
1,0.589785164,67,0,0.647568288,1500.0,9,1,1,0,0.0
0,0.0,24,0,0.0,2500.0,1,0,0,0,0.0
0,0.377035133,37,1,0.017992803,2500.0,4,0,0,0,2.0
0,0.064884258,48,0,3915.0,5443.0,14,0,2,0,0.0
1,0.0,27,0,0.659816718,3600.0,4,0,1,0,0.0
1,0.932369205,31,2,731.0,5443.0,4,1,0,0,0.0
0,0.022999425,52,0,0.002646799,10200.0,3,0,0,0,0.0
0,0.946795647,43,0,0.154379416,7500.0,5,0,0,0,0.0
1,0.194392606,41,0,0.471550802,9349.0,9,0,3,0,1.0
0,2.82e-05,66,1,147.0,5443.0,8,0,0,0,0.0
1,0.025892469,38,0,74.5,1.0,13,0,0,0,2.0
1,0.022947476,67,0,0.650050743,16750.0,12,0,5,0,0.0
1,0.9999999,35,0,0.098360656,2500.0,4,5,0,0,2.0
0,0.964561473,35,4,0.305839582,4400.0,10,3,0,2,2.0
1,0.9999999,40,1,2049.0,5443.0,7,0,1,0,0.0
0,0.9999999,49,0,0.212105535,1932.0,3,0,0,0,0.0
0,0.046315895,69,0,0.282977954,8300.0,7,0,2,0,1.0
1,0.886787623,29,0,0.578736877,6000.0,10,0,1,0,4.0
1,1.041972019,50,2,1896.0,5443.0,6,0,0,0,0.0
1,0.789767442,36,0,0.387479763,3705.0,8,2,0,1,0.0
0,0.285812517,60,0,0.410223863,8665.0,9,0,2,0,1.0
0,0.978804239,49,0,0.801127627,1950.0,4,0,1,0,0.0
1,0.9999999,50,0,0.0,5443.0,7,3,0,0,0.0
1,0.9999999,55,0,0.351973684,12159.0,3,2,1,0,0.0
0,0.020211509,92,0,0.443181818,5983.0,3,0,1,0,1.0
0,0.145553403,41,0,0.270970839,8332.0,4,0,1,0,2.0
0,0.9999999,46,2,0.269801415,4380.0,3,0,1,0,2.0
1,0.562550401,66,0,0.209309723,9430.0,15,0,1,0,0.0
0,0.056452853,78,0,0.220494307,3600.0,5,0,0,0,0.0
1,1.161118509,52,4,0.581637072,2308.0,7,2,1,1,3.0
0,0.869370967,36,0,0.069201421,7600.0,4,0,0,0,0.0
1,0.612599337,42,0,0.40439954,7818.0,4,0,2,0,1.0
1,0.307432836,57,0,0.335791513,16000.0,14,0,2,0,2.0
1,1.054472764,46,3,0.177455636,4000.0,3,2,0,2,0.0
0,0.687621298,33,2,0.295176206,4000.0,12,0,0,1,3.0
1,0.9999999,65,0,1106.0,5443.0,3,1,0,2,0.0
1,1.033870072,40,0,0.2064,6249.0,4,0,1,0,0.0
0,0.095634788,36,0,0.175266904,2247.0,4,0,0,0,1.0
0,0.9999999,35,1,1899.0,5443.0,10,0,1,0,0.0
1,0.371099105,46,2,3989.0,5443.0,7,0,2,0,0.0
0,0.02699775,50,0,1486.0,5443.0,5,0,1,0,2.0
0,0.330626226,41,0,0.267218623,8333.0,7,0,1,0,1.0
1,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
1,1.029169607,25,0,0.314345501,4300.0,18,0,1,1,0.0
0,0.0,80,0,0.0,10000.0,5,0,0,0,0.0
1,0.829349586,53,1,906.0,5443.0,18,0,0,0,0.0
0,0.042680575,62,0,0.289358918,4585.0,11,0,1,0,2.0
1,0.973781592,26,2,0.403438625,2500.0,6,2,0,0,0.0
1,0.72051242,29,0,0.114680946,2240.0,6,3,0,0,1.0
0,0.232407601,33,1,0.275303644,2716.0,7,0,0,0,0.0
0,0.004327232,67,0,2.0,5443.0,3,0,0,0,0.0
0,0.1249841,66,0,971.0,5443.0,10,0,1,0,0.0
1,0.854675178,38,4,0.240837696,2100.0,13,4,0,1,2.0
1,0.660820641,47,2,0.36129319,9000.0,9,0,2,0,1.0
1,0.637932849,29,2,0.492922565,1200.0,13,0,0,1,0.0
1,0.0,50,0,0.087478385,9830.0,6,1,0,1,0.0
1,0.107280963,59,2,0.006617647,4079.0,6,1,0,0,0.0
0,0.018843607,57,0,3824.0,5443.0,7,0,4,0,0.0
0,0.01908581,69,0,0.299930249,4300.0,10,0,2,0,0.0
1,0.9999999,28,0,0.419966403,4166.0,4,0,2,2,0.0
0,0.914537927,64,0,0.47157942,4450.0,7,0,2,0,2.0
0,0.321363518,61,1,0.31027589,2500.0,5,0,0,0,0.0
0,0.010297434,33,0,0.02994012,4675.0,3,1,0,0,0.0
1,0.9999999,64,1,1560.0,5443.0,3,3,0,2,0.0
0,0.1397093,61,0,0.189917311,3748.0,6,0,0,0,0.0
0,0.0,75,0,583.0,5443.0,3,0,0,0,0.0
0,0.797085556,57,0,0.273277451,28750.0,22,0,4,0,0.0
1,0.982253349,50,12,0.529789864,4044.0,15,0,0,1,0.0
1,1.048689139,34,1,984.0,5443.0,8,1,0,3,2.0
1,0.673251163,27,0,0.26785353,4942.0,9,0,1,0,0.0
0,0.404206936,67,0,0.100663717,3615.0,7,1,0,0,0.0
1,1.272425249,41,2,0.451516161,3000.0,6,3,1,1,0.0
1,1.513981358,54,2,145.0,5443.0,4,0,0,0,0.0
1,0.974683544,40,3,0.947171225,2668.0,9,2,2,0,1.0
0,0.0,51,0,0.051532225,7276.0,6,0,0,0,1.0
0,0.19516632,42,0,0.134973005,5000.0,8,0,0,0,0.0
1,0.0,45,4,0.228611501,6416.0,9,1,0,1,3.0
1,0.918718756,57,1,0.319262386,4500.0,5,0,1,0,0.0
0,0.250731214,46,0,0.392194013,7916.0,19,0,1,0,0.0
1,0.955545894,52,1,0.524949909,10480.0,11,0,3,0,1.0
1,0.560505359,52,0,0.62090253,11500.0,15,0,2,0,0.0
1,0.894240485,48,2,1.886869605,2200.0,11,1,1,0,0.0
0,0.05740843,34,0,2.159680639,500.0,12,0,1,0,2.0
0,0.087331396,72,0,1234.0,5443.0,13,0,1,0,0.0
0,0.058201676,52,0,1616.0,5443.0,12,0,1,0,0.0
1,0.9999999,34,1,0.894105894,1000.0,1,0,1,0,3.0
0,0.575917057,68,2,0.088354499,3700.0,5,0,0,1,0.0
0,0.941521058,46,3,0.274215723,8000.0,8,1,1,3,3.0
1,0.694320256,48,0,0.75164156,5177.0,13,0,2,0,0.0
0,0.032870075,75,0,0.111539202,10381.0,13,0,2,0,0.0
0,0.024486126,60,0,0.169165705,2600.0,7,0,1,0,0.0
1,0.845877331,36,0,0.176456767,4255.0,7,0,0,0,1.0
1,0.9999999,46,1,1650.0,5443.0,1,0,1,0,0.0
0,0.968982946,40,0,0.807846845,4230.0,9,0,1,0,1.0
1,0.710644678,38,1,1651.0,5443.0,12,6,1,0,0.0
0,0.0,53,0,0.273846154,8449.0,7,0,2,0,2.0
1,0.216117413,66,0,0.517122103,2890.0,12,0,1,0,2.0
0,0.550828076,89,0,0.51977093,3666.0,16,0,1,0,0.0
0,0.9999999,33,0,0.0,2190.0,0,0,0,0,3.0
1,0.904021329,33,1,4749.0,5443.0,15,0,2,0,0.0
1,0.986575264,47,1,3205.0,5443.0,9,5,1,3,0.0
1,0.410443155,52,0,0.19177892,7200.0,4,9,0,1,0.0
0,0.916657373,31,0,0.426081988,7000.0,10,0,1,0,3.0
0,0.068723282,55,0,0.257537123,6666.0,19,0,1,0,1.0
0,0.515471223,62,0,0.101309294,4658.0,6,0,0,0,1.0
1,0.301491625,65,1,1.38243007,4575.0,20,0,2,1,0.0
1,1.008854191,50,0,0.256567007,10468.0,10,1,1,0,2.0
0,0.119227281,54,0,0.392530373,6666.0,27,0,2,0,3.0
0,0.115812846,53,0,4145.0,5443.0,15,0,2,0,0.0
1,0.9999999,51,1,370.0,5443.0,3,2,0,0,0.0
0,0.08618774,38,0,0.694522191,2500.0,9,0,1,0,2.0
0,0.399444283,71,0,0.302687173,5916.0,5,0,1,0,2.0
1,0.656904425,50,2,0.194363972,3796.0,9,1,0,0,2.0
0,0.036974595,31,0,0.243535246,5645.0,7,0,1,0,1.0
0,0.206202436,41,0,0.374121726,10958.0,10,0,2,0,3.0
0,0.053230025,48,1,2249.0,5443.0,11,0,2,1,0.0
1,0.9999999,36,0,0.0,1600.0,0,1,0,0,1.0
0,0.172165653,40,0,0.584988962,7700.0,9,0,2,0,0.0
1,0.9999999,49,0,2377.0,5443.0,1,1,1,1,3.0
1,0.903278307,42,2,0.670865827,5000.0,4,0,1,1,1.0
0,0.544173626,64,0,4796.0,5443.0,9,0,3,0,0.0
0,0.0,62,0,1544.0,5443.0,6,0,1,0,1.0
1,0.719562404,45,1,1058.0,5443.0,9,0,0,0,0.0
1,0.796407186,61,1,1483.0,5443.0,5,1,0,0,0.0
1,1.041636,60,1,0.104137283,4253.0,7,1,0,0,0.0
1,0.9999999,53,0,173.0,5443.0,2,0,0,0,0.0
0,0.058235299,64,0,0.206494588,1200.0,20,0,0,0,0.0
1,0.854568914,37,1,0.431463181,6273.0,8,1,1,0,0.0
0,0.882117882,32,0,466.0,5443.0,3,0,0,0,0.0
1,0.996916515,34,0,0.207035067,18421.0,15,0,1,0,4.0
0,0.08119797,46,0,0.521838253,8333.0,7,0,2,0,0.0
0,0.054503522,72,0,0.24854184,8400.0,12,0,1,0,0.0
1,0.9999999,38,0,1950.0,5443.0,4,6,1,2,0.0
0,0.298805069,72,0,0.254422397,6500.0,11,0,0,0,0.0
0,0.0,30,0,0.0,4700.0,1,0,0,0,1.0
0,0.087291271,62,0,27.0,5443.0,4,0,0,0,0.0
0,0.0,25,0,0.578420467,898.0,4,0,0,0,0.0
0,0.026430486,75,0,0.248881873,3800.0,6,0,1,0,1.0
1,0.9999999,36,0,0.167708073,4000.0,1,4,0,0,0.0
1,0.875303528,35,1,0.426428679,6666.0,11,0,1,0,2.0
1,0.911898274,41,1,0.166723145,2950.0,5,2,1,2,4.0
1,0.718917609,48,1,0.189358093,11200.0,12,0,1,0,1.0
1,0.828421293,42,2,0.428946382,5333.0,6,0,2,0,0.0
0,0.618098707,40,2,0.29860337,15250.0,8,0,2,0,3.0
0,0.385776269,37,0,0.066896778,6083.0,4,0,0,0,1.0
1,0.817163753,53,2,5255.0,5443.0,5,0,2,1,0.0
0,0.186284435,63,0,0.255890792,11500.0,9,0,1,0,1.0
1,0.9999999,36,0,0.0,776.0,0,1,0,0,3.0
0,0.0,55,0,0.292964757,22500.0,9,0,4,0,0.0
1,0.97084771,62,5,9914.0,5443.0,10,0,2,0,0.0
1,1.027331511,50,1,0.577627772,11406.0,9,0,2,0,0.0
1,1.033932136,23,0,0.037406484,400.0,1,0,0,0,2.0
1,0.870458838,32,3,1.146246344,3076.0,14,0,2,1,0.0
1,0.9999999,59,0,0.199088723,7900.0,2,2,1,0,3.0
0,0.096891216,45,0,0.083826879,2194.0,5,0,0,0,0.0
0,0.715593491,47,0,0.697426651,6100.0,16,0,1,0,4.0
1,0.980464544,50,2,0.843156357,2052.0,7,0,1,0,2.0
0,0.852456105,35,0,0.609284333,4135.0,6,1,1,0,4.0
1,0.9999999,64,6,967.0,5443.0,7,3,0,2,0.0
1,0.9999999,26,0,0.0,5443.0,0,1,0,0,0.0
1,0.155414833,47,0,0.320244328,4583.0,7,0,2,0,0.0
0,0.0,54,0,0.134576949,1500.0,4,0,0,0,0.0
0,0.0,32,0,0.274234992,4280.0,6,0,1,0,0.0
1,0.9999999,32,0,398.0,5443.0,2,0,0,1,0.0
0,0.08512798,63,0,0.307475854,13148.0,5,0,2,0,1.0
1,0.772901946,47,0,0.528277932,8663.0,7,0,2,1,0.0
0,0.194657048,78,0,0.934203063,1762.0,15,0,1,0,0.0
0,0.093247766,65,1,17671.0,5443.0,17,0,5,0,2.0
0,0.091085021,30,0,0.039992002,5000.0,2,0,0,0,1.0
1,0.531367892,51,1,0.608784706,8787.0,20,0,2,1,2.0
1,0.724149789,53,0,0.63403327,11000.0,17,0,2,0,2.0
0,0.476117463,48,0,0.586744855,9037.0,8,0,4,0,2.0
0,0.9999999,34,0,43.0,5443.0,0,2,0,0,0.0
0,0.0,49,0,0.185226847,5333.0,12,0,0,0,2.0
1,0.067909454,33,1,412.0,5443.0,3,1,0,1,0.0
1,0.71421219,33,1,0.91854073,2000.0,8,0,3,0,0.0
1,0.897001304,28,2,773.0,5443.0,4,2,0,0,0.0
1,0.708582834,27,1,0.290903032,3000.0,7,2,0,0,0.0
0,0.0,44,0,0.439720583,8302.0,15,0,2,0,2.0
1,0.24859227,50,0,1.172327857,10833.0,22,0,2,0,0.0
0,0.007367094,74,0,0.21763471,1428.0,5,0,0,0,0.0
0,0.271637816,42,0,0.212595801,3000.0,5,0,0,0,0.0
1,0.9999999,32,1,0.117785077,2130.0,2,0,0,1,0.0
0,0.120032287,45,0,5228.0,5443.0,4,0,1,0,0.0
1,0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
0,0.010828189,65,0,1814.0,5443.0,8,0,2,0,0.0
1,0.699860028,36,0,1.352109242,4100.0,12,0,2,0,2.0
1,1.003164557,36,1,605.0,5443.0,5,0,0,1,0.0
0,0.479878698,57,0,0.209684331,7000.0,4,0,1,0,0.0
0,0.767519373,38,0,0.130408654,3327.0,6,0,0,0,1.0
0,0.463896912,26,0,0.212696826,4000.0,6,0,0,0,0.0
0,0.091478093,40,0,1.310970797,3800.0,11,0,2,0,0.0
1,0.241139918,36,0,0.187420469,5500.0,48,0,0,0,0.0
1,0.157210988,58,0,0.266844682,11234.0,15,0,1,0,0.0
1,0.861663137,57,2,0.801717172,9899.0,20,0,3,0,4.0
1,0.738553836,52,0,0.105718154,9600.0,7,1,0,0,0.0
1,0.447370175,46,0,3284.0,5443.0,8,0,2,0,0.0
1,0.9999999,34,98,9.0,5443.0,0,98,0,98,0.0
0,0.540114971,38,0,0.169709437,11666.0,6,0,1,0,2.0
1,0.007726687,72,0,1.020096668,3930.0,13,0,4,0,1.0
1,0.537417139,38,1,2748.0,5443.0,5,3,1,3,0.0
0,0.020843571,55,0,0.209953204,11111.0,21,0,2,0,2.0
1,0.832031585,67,5,0.52862254,4471.0,11,0,1,0,0.0
0,0.719069521,60,0,0.999808466,5220.0,14,0,1,0,0.0
0,0.014468706,60,0,0.006156837,3085.0,3,0,0,0,0.0
0,0.9999999,49,0,757.0,5443.0,1,0,1,0,1.0
1,0.9999999,58,2,0.103474131,4000.0,2,2,0,0,2.0
1,0.912175649,59,0,13.0,5443.0,1,0,0,0,4.0
1,0.930125868,37,3,0.599075297,9083.0,12,0,2,0,2.0
0,0.235392154,68,0,0.120987901,10000.0,6,0,0,0,0.0
0,0.0,31,1,1590.0,5443.0,5,0,2,0,0.0
0,0.784746706,47,2,1.455077846,7000.0,11,0,2,2,2.0
0,0.01251681,86,0,0.004997501,2000.0,3,0,0,0,0.0
1,0.062843737,84,0,448.0,5443.0,6,0,0,0,0.0
0,0.004658115,74,0,0.009043313,2100.0,12,0,0,0,0.0
1,0.9999999,61,0,1285.0,5443.0,1,0,1,0,0.0
0,0.806306681,32,0,0.131635325,4200.0,4,0,0,0,0.0
1,1.03986711,38,4,0.101004464,14335.0,5,2,0,1,3.0
1,0.118690488,71,1,0.50950794,5100.0,18,0,3,0,0.0
1,0.9999999,31,0,0.240567559,3100.0,1,0,0,2,0.0
1,1.142952349,25,0,102.0,5443.0,1,0,0,0,0.0
0,0.157224248,55,0,0.230643657,8575.0,7,0,2,0,1.0
1,0.9999999,34,1,0.272484417,2245.0,2,0,0,0,1.0
1,0.255755131,63,6,0.103200592,9466.0,14,0,0,1,0.0
1,0.140060234,56,2,1.099686173,5416.0,52,0,2,0,0.0
0,0.061330413,41,0,1169.0,5443.0,4,0,1,0,1.0
0,0.44855757,38,0,0.725080859,3400.0,6,0,1,0,0.0
0,0.004266294,72,0,0.005163043,3679.0,23,0,0,0,1.0
0,0.140634339,71,0,0.337732981,12500.0,16,0,2,0,0.0
1,0.9999999,41,0,1365.0,5443.0,2,5,1,0,0.0
1,0.9999999,40,0,0.0,4300.0,0,1,0,0,1.0
0,0.015038921,45,0,0.552006666,7200.0,6,0,2,0,4.0
1,0.025655677,38,0,0.475841386,3000.0,7,0,1,0,2.0
0,0.533133352,73,0,245.0,5443.0,10,0,0,0,0.0
0,0.042295124,27,0,0.028249574,22902.0,18,0,0,0,0.0
1,0.06120348,47,2,0.515281348,3500.0,12,0,1,1,0.0
1,0.89276808,74,0,0.144305307,1676.0,1,0,0,0,0.0
0,0.007941396,63,1,0.322103413,6826.0,30,0,2,0,0.0
0,0.508654576,50,0,4044.0,5443.0,7,0,2,0,1.0
1,0.439892709,32,0,0.391797346,4144.0,4,0,2,1,4.0
0,0.045950724,47,0,2910.0,5443.0,20,0,1,0,0.0
0,0.000277739,43,0,0.47444668,7454.0,5,0,3,0,3.0
1,0.893510815,54,1,0.05426945,5269.0,6,1,0,0,0.0
0,0.123977459,36,0,0.141858142,1000.0,16,0,0,0,0.0
1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
1,0.626672548,39,1,0.516138246,3500.0,8,0,2,0,4.0
1,0.0,57,0,0.431113777,5000.0,13,0,2,0,0.0
0,0.029941146,36,0,4485.0,5443.0,8,0,3,0,0.0
1,1.025346872,37,2,0.490710239,7588.0,12,0,1,0,1.0
1,0.0,71,1,0.028630032,11700.0,6,0,1,0,0.0
1,0.9999999,25,0,14.0,5443.0,0,0,0,1,0.0
1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
1,0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0
0,0.010608234,70,0,1.397163121,845.0,5,0,1,0,0.0
0,0.648905202,52,0,0.123552762,6045.0,4,0,0,0,2.0
0,0.033830977,48,0,0.207235855,16666.0,8,0,1,0,9.0
0,0.885409,57,0,0.215986709,5416.0,15,0,0,0,0.0
1,0.570586472,44,2,0.925735504,3500.0,14,0,2,0,0.0
0,0.203128243,35,0,0.176273458,4475.0,7,0,0,0,0.0
1,0.199667221,29,1,0.067893211,10000.0,5,3,0,0,2.0
0,0.094039218,79,1,0.023882255,3600.0,5,0,0,0,0.0
0,0.061687518,53,1,1309.0,5443.0,10,0,1,0,5.0
0,0.029255594,65,0,0.392267955,6000.0,18,0,4,0,0.0
1,0.118334533,59,1,0.2011997,4000.0,9,0,0,0,3.0
1,0.350066346,47,0,0.707858428,5000.0,9,0,2,0,2.0
0,0.041762249,78,0,0.020094563,3383.0,5,0,0,0,0.0
1,0.591723714,33,0,0.639636364,5499.0,6,0,1,0,0.0
1,1.116376663,37,1,0.162893267,3400.0,5,4,0,3,0.0
1,0.9999999,28,0,25.0,5443.0,1,1,0,0,0.0
0,0.9999999,36,0,515.0,5443.0,2,2,0,0,2.0
1,0.9999999,32,1,206.0,5443.0,5,1,0,0,0.0
