SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.140664049,42,0,0.329747774,2695.0,3,2,1,0,1.0
1,0.536070308,51,1,0.269421957,7040.0,5,5,0,0,1.0
1,0.0,25,0,0.152896812,2916.0,3,0,0,1,0.0
1,0.84584021,26,1,0.354411397,4000.0,14,1,0,5,0.0
1,0.278554848,49,0,0.084525055,8600.0,4,0,0,0,0.0
1,0.945007548,30,0,0.086608927,1500.0,2,0,0,0,0.0
1,0.9999999,56,0,0.198698393,4916.0,3,0,0,0,4.0
1,0.002099895,63,0,0.739339118,5416.0,7,0,4,0,0.0
1,0.126045419,74,0,0.044017359,8064.0,5,0,0,0,0.0
0,0.45675818,50,0,0.20590629,8600.0,13,0,0,0,0.0
0,0.918304085,61,0,0.589535408,6650.0,17,0,2,0,0.0
0,0.611257459,50,0,0.459003653,12866.0,10,0,4,0,3.0
1,0.533733406,42,2,0.23401151,12336.0,11,0,2,0,3.0
1,0.243918438,48,0,0.177770027,8600.0,15,0,1,0,2.0
0,0.072855013,36,0,0.479794473,7200.0,12,0,3,0,0.0
1,0.069422139,27,2,0.302024989,2320.0,8,1,0,0,2.0
1,0.460321168,43,1,0.502492154,10833.0,15,0,4,0,3.0
0,0.914337651,48,1,0.42605156,1473.0,7,0,0,0,0.0
1,0.921315765,37,5,0.818747223,2250.0,7,0,2,0,0.0
1,0.497505969,33,0,0.23701221,4176.0,16,0,0,0,0.0
1,0.825995001,57,2,0.443012664,4500.0,14,0,1,0,0.0
1,0.122707297,32,0,0.390742872,7820.0,16,0,2,0,1.0
1,0.782801911,29,4,0.17689243,3764.0,4,0,0,0,1.0
0,0.001856878,45,0,0.246097138,4611.0,2,0,1,0,0.0
1,0.123920093,48,0,0.682233199,6680.0,11,0,4,0,3.0
0,0.10476082,48,0,0.424657534,10000.0,17,0,2,0,0.0
0,0.0,69,0,0.00419916,5000.0,7,0,0,0,0.0
1,0.602390255,57,1,0.405094495,3650.0,9,0,1,0,1.0
1,0.957081043,40,1,0.185398364,3300.0,5,1,0,3,1.0
0,0.085439698,50,0,0.504146815,5666.0,5,0,1,0,3.0
0,0.843405402,56,1,0.592719888,6400.0,5,0,2,0,1.0
1,0.9999999,27,0,0.000571265,3500.0,0,0,0,0,0.0
0,0.007599831,68,0,0.001538462,5199.0,6,0,0,0,0.0
1,0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0
1,0.717487499,37,2,0.734308461,5400.0,12,0,2,0,3.0
0,0.085645356,36,0,0.065478231,2916.0,18,0,0,0,1.0
0,0.91805463,30,0,0.016552281,2476.0,2,0,0,0,0.0
1,0.816433967,35,2,0.781602628,7000.0,13,0,3,0,0.0
1,0.252696236,36,1,0.431142214,4000.0,11,0,0,2,3.0
0,0.29609945,47,0,0.143599433,6350.0,4,0,0,0,4.0
1,0.571053138,75,0,0.354443309,1957.0,7,0,0,0,1.0
1,0.725659293,41,0,0.432313495,4771.0,7,0,1,0,0.0
0,0.819711181,31,1,0.681937173,4583.0,6,0,2,0,0.0
0,0.547959023,42,0,0.616702355,1400.0,4,0,0,0,0.0
1,0.315786384,48,2,0.504326091,5200.0,12,1,1,1,2.0
0,0.169913395,36,0,0.262017248,13334.0,13,0,2,0,2.0
1,0.435181721,52,3,0.271307495,10500.0,17,0,1,0,2.0
0,0.206670567,52,0,0.814796425,12083.0,27,0,2,0,1.0
0,0.011666498,70,0,0.835459601,3056.0,15,0,1,0,0.0
0,0.9999999,28,3,0.256851155,1860.0,3,0,0,0,1.0
0,0.574231524,48,1,0.285339953,7250.0,6,0,1,0,1.0
0,0.627771498,35,2,0.532627866,1700.0,6,0,1,0,0.0
1,0.962946947,50,0,0.68127587,4106.0,8,0,1,1,0.0
0,0.55350348,69,0,0.515346939,12249.0,31,0,2,0,0.0
0,0.090791199,75,0,0.072228926,5800.0,12,0,1,0,1.0
0,0.419394288,52,0,0.215977266,3166.0,5,0,1,0,1.0
1,0.9999999,24,98,0.0,5443.0,0,98,0,98,0.0
1,0.9999999,55,0,0.260611653,7585.0,3,2,2,1,1.0
1,0.835450948,27,0,0.065036328,5642.0,6,0,0,1,1.0
0,0.599360043,36,0,0.0489002,5500.0,3,0,0,0,0.0
0,0.488134081,33,0,0.606478704,5000.0,7,0,1,0,2.0
0,0.135825787,45,0,0.011284102,7000.0,7,0,0,0,2.0
1,0.009750346,49,0,0.0055666,2514.0,4,1,0,0,0.0
0,0.363322294,57,0,0.382772628,9600.0,12,0,4,0,0.0
0,0.028702666,74,0,0.057594784,8281.0,7,0,0,0,0.0
0,0.121668303,47,0,0.052273915,1912.0,2,0,0,0,2.0
0,0.906427309,32,2,0.374560917,5408.0,11,0,2,1,0.0
1,0.686832417,46,0,0.413457873,10491.0,9,0,2,0,2.0
0,0.054400547,51,0,0.816836633,5000.0,11,0,1,0,1.0
0,0.01959902,58,0,0.380458817,7235.0,9,0,1,0,0.0
0,0.226780099,67,0,0.10347152,8900.0,11,0,0,0,1.0
0,0.718135584,36,0,0.3014068,8529.0,6,0,1,0,2.0
0,0.46882793,36,0,0.236704525,5546.0,5,0,1,0,2.0
1,0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
0,0.006136157,42,0,0.412123028,10013.0,13,0,3,0,0.0
0,0.0,51,0,0.211875346,5422.0,6,0,0,0,0.0
1,0.982502573,40,0,0.440711462,3541.0,6,0,1,0,0.0
1,0.234510326,23,0,0.143958869,2333.0,2,0,0,0,0.0
1,0.566751792,40,0,0.2010541,6450.0,9,1,0,1,4.0
1,0.660654608,55,0,0.628605914,8284.0,16,0,2,0,1.0
0,0.398734317,56,0,0.163667042,5333.0,9,0,0,0,1.0
0,0.279885266,60,0,0.267495973,11173.0,14,0,3,0,0.0
0,0.386301042,51,0,0.578937046,5098.0,17,0,1,0,2.0
0,0.028209687,71,0,0.202585666,7966.0,15,0,1,0,0.0
0,0.139866901,51,0,0.304195498,11416.0,7,0,2,0,0.0
1,0.430327783,65,0,0.416902471,5300.0,7,0,1,0,0.0
0,0.930671054,42,0,0.357577995,5416.0,7,0,1,0,3.0
0,0.150110375,31,0,0.44955045,1000.0,4,0,0,0,0.0
1,0.323345818,45,4,0.518644865,8500.0,10,0,2,0,1.0
0,0.576443698,38,0,0.281053577,3340.0,3,0,0,0,3.0
0,0.008461177,36,1,0.178410795,2000.0,10,0,0,0,0.0
0,0.221250481,73,3,0.389370933,3687.0,8,0,0,0,0.0
1,0.589785164,67,0,0.647568288,1500.0,9,1,1,0,0.0
0,0.0,24,0,0.0,2500.0,1,0,0,0,0.0
0,0.377035133,37,1,0.017992803,2500.0,4,0,0,0,2.0
1,0.0,27,0,0.659816718,3600.0,4,0,1,0,0.0
0,0.022999425,52,0,0.002646799,10200.0,3,0,0,0,0.0
0,0.946795647,43,0,0.154379416,7500.0,5,0,0,0,0.0
1,0.194392606,41,0,0.471550802,9349.0,9,0,3,0,1.0
1,0.9999999,35,0,0.098360656,2500.0,4,5,0,0,2.0
0,0.964561473,35,4,0.305839582,4400.0,10,3,0,2,2.0
0,0.9999999,49,0,0.212105535,1932.0,3,0,0,0,0.0
0,0.046315895,69,0,0.282977954,8300.0,7,0,2,0,1.0
1,0.886787623,29,0,0.578736877,6000.0,10,0,1,0,4.0
1,0.789767442,36,0,0.387479763,3705.0,8,2,0,1,0.0
0,0.285812517,60,0,0.410223863,8665.0,9,0,2,0,1.0
0,0.978804239,49,0,0.801127627,1950.0,4,0,1,0,0.0
1,0.9999999,50,0,0.0,5443.0,7,3,0,0,0.0
1,0.9999999,55,0,0.351973684,12159.0,3,2,1,0,0.0
0,0.020211509,92,0,0.443181818,5983.0,3,0,1,0,1.0
0,0.145553403,41,0,0.270970839,8332.0,4,0,1,0,2.0
0,0.9999999,46,2,0.269801415,4380.0,3,0,1,0,2.0
1,0.562550401,66,0,0.209309723,9430.0,15,0,1,0,0.0
0,0.056452853,78,0,0.220494307,3600.0,5,0,0,0,0.0
0,0.869370967,36,0,0.069201421,7600.0,4,0,0,0,0.0
1,0.612599337,42,0,0.40439954,7818.0,4,0,2,0,1.0
0,0.687621298,33,2,0.295176206,4000.0,12,0,0,1,3.0
0,0.095634788,36,0,0.175266904,2247.0,4,0,0,0,1.0
0,0.330626226,41,0,0.267218623,8333.0,7,0,1,0,1.0
1,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
0,0.0,80,0,0.0,10000.0,5,0,0,0,0.0
0,0.042680575,62,0,0.289358918,4585.0,11,0,1,0,2.0
1,0.973781592,26,2,0.403438625,2500.0,6,2,0,0,0.0
1,0.72051242,29,0,0.114680946,2240.0,6,3,0,0,1.0
0,0.232407601,33,1,0.275303644,2716.0,7,0,0,0,0.0
1,0.854675178,38,4,0.240837696,2100.0,13,4,0,1,2.0
1,0.660820641,47,2,0.36129319,9000.0,9,0,2,0,1.0
1,0.637932849,29,2,0.492922565,1200.0,13,0,0,1,0.0
1,0.0,50,0,0.087478385,9830.0,6,1,0,1,0.0
1,0.107280963,59,2,0.006617647,4079.0,6,1,0,0,0.0
0,0.01908581,69,0,0.299930249,4300.0,10,0,2,0,0.0
1,0.9999999,28,0,0.419966403,4166.0,4,0,2,2,0.0
0,0.914537927,64,0,0.47157942,4450.0,7,0,2,0,2.0
0,0.321363518,61,1,0.31027589,2500.0,5,0,0,0,0.0
0,0.010297434,33,0,0.02994012,4675.0,3,1,0,0,0.0
0,0.1397093,61,0,0.189917311,3748.0,6,0,0,0,0.0
1,0.982253349,50,12,0.529789864,4044.0,15,0,0,1,0.0
1,0.673251163,27,0,0.26785353,4942.0,9,0,1,0,0.0
0,0.404206936,67,0,0.100663717,3615.0,7,1,0,0,0.0
1,0.974683544,40,3,0.947171225,2668.0,9,2,2,0,1.0
0,0.0,51,0,0.051532225,7276.0,6,0,0,0,1.0
0,0.19516632,42,0,0.134973005,5000.0,8,0,0,0,0.0
1,0.0,45,4,0.228611501,6416.0,9,1,0,1,3.0
1,0.918718756,57,1,0.319262386,4500.0,5,0,1,0,0.0
0,0.250731214,46,0,0.392194013,7916.0,19,0,1,0,0.0
1,0.955545894,52,1,0.524949909,10480.0,11,0,3,0,1.0
1,0.560505359,52,0,0.62090253,11500.0,15,0,2,0,0.0
1,0.9999999,34,1,0.894105894,1000.0,1,0,1,0,3.0
0,0.575917057,68,2,0.088354499,3700.0,5,0,0,1,0.0
0,0.941521058,46,3,0.274215723,8000.0,8,1,1,3,3.0
1,0.694320256,48,0,0.75164156,5177.0,13,0,2,0,0.0
0,0.032870075,75,0,0.111539202,10381.0,13,0,2,0,0.0
0,0.024486126,60,0,0.169165705,2600.0,7,0,1,0,0.0
1,0.845877331,36,0,0.176456767,4255.0,7,0,0,0,1.0
0,0.968982946,40,0,0.807846845,4230.0,9,0,1,0,1.0
0,0.0,53,0,0.273846154,8449.0,7,0,2,0,2.0
1,0.216117413,66,0,0.517122103,2890.0,12,0,1,0,2.0
0,0.550828076,89,0,0.51977093,3666.0,16,0,1,0,0.0
0,0.9999999,33,0,0.0,2190.0,0,0,0,0,3.0
1,0.410443155,52,0,0.19177892,7200.0,4,9,0,1,0.0
0,0.916657373,31,0,0.426081988,7000.0,10,0,1,0,3.0
0,0.068723282,55,0,0.257537123,6666.0,19,0,1,0,1.0
0,0.515471223,62,0,0.101309294,4658.0,6,0,0,0,1.0
0,0.119227281,54,0,0.392530373,6666.0,27,0,2,0,3.0
0,0.08618774,38,0,0.694522191,2500.0,9,0,1,0,2.0
0,0.399444283,71,0,0.302687173,5916.0,5,0,1,0,2.0
1,0.656904425,50,2,0.194363972,3796.0,9,1,0,0,2.0
0,0.036974595,31,0,0.243535246,5645.0,7,0,1,0,1.0
0,0.206202436,41,0,0.374121726,10958.0,10,0,2,0,3.0
1,0.9999999,36,0,0.0,1600.0,0,1,0,0,1.0
0,0.172165653,40,0,0.584988962,7700.0,9,0,2,0,0.0
1,0.903278307,42,2,0.670865827,5000.0,4,0,1,1,1.0
0,0.058235299,64,0,0.206494588,1200.0,20,0,0,0,0.0
1,0.854568914,37,1,0.431463181,6273.0,8,1,1,0,0.0
0,0.08119797,46,0,0.521838253,8333.0,7,0,2,0,0.0
0,0.054503522,72,0,0.24854184,8400.0,12,0,1,0,0.0
0,0.298805069,72,0,0.254422397,6500.0,11,0,0,0,0.0
0,0.0,30,0,0.0,4700.0,1,0,0,0,1.0
0,0.0,25,0,0.578420467,898.0,4,0,0,0,0.0
0,0.026430486,75,0,0.248881873,3800.0,6,0,1,0,1.0
1,0.9999999,36,0,0.167708073,4000.0,1,4,0,0,0.0
1,0.875303528,35,1,0.426428679,6666.0,11,0,1,0,2.0
1,0.911898274,41,1,0.166723145,2950.0,5,2,1,2,4.0
1,0.718917609,48,1,0.189358093,11200.0,12,0,1,0,1.0
1,0.828421293,42,2,0.428946382,5333.0,6,0,2,0,0.0
0,0.385776269,37,0,0.066896778,6083.0,4,0,0,0,1.0
0,0.186284435,63,0,0.255890792,11500.0,9,0,1,0,1.0
1,0.9999999,36,0,0.0,776.0,0,1,0,0,3.0
1,0.9999999,59,0,0.199088723,7900.0,2,2,1,0,3.0
0,0.096891216,45,0,0.083826879,2194.0,5,0,0,0,0.0
0,0.715593491,47,0,0.697426651,6100.0,16,0,1,0,4.0
1,0.980464544,50,2,0.843156357,2052.0,7,0,1,0,2.0
0,0.852456105,35,0,0.609284333,4135.0,6,1,1,0,4.0
1,0.9999999,26,0,0.0,5443.0,0,1,0,0,0.0
1,0.155414833,47,0,0.320244328,4583.0,7,0,2,0,0.0
0,0.0,54,0,0.134576949,1500.0,4,0,0,0,0.0
0,0.0,32,0,0.274234992,4280.0,6,0,1,0,0.0
0,0.08512798,63,0,0.307475854,13148.0,5,0,2,0,1.0
1,0.772901946,47,0,0.528277932,8663.0,7,0,2,1,0.0
0,0.194657048,78,0,0.934203063,1762.0,15,0,1,0,0.0
0,0.091085021,30,0,0.039992002,5000.0,2,0,0,0,1.0
1,0.531367892,51,1,0.608784706,8787.0,20,0,2,1,2.0
1,0.724149789,53,0,0.63403327,11000.0,17,0,2,0,2.0
0,0.476117463,48,0,0.586744855,9037.0,8,0,4,0,2.0
0,0.0,49,0,0.185226847,5333.0,12,0,0,0,2.0
1,0.71421219,33,1,0.91854073,2000.0,8,0,3,0,0.0
1,0.708582834,27,1,0.290903032,3000.0,7,2,0,0,0.0
0,0.0,44,0,0.439720583,8302.0,15,0,2,0,2.0
0,0.007367094,74,0,0.21763471,1428.0,5,0,0,0,0.0
0,0.271637816,42,0,0.212595801,3000.0,5,0,0,0,0.0
1,0.9999999,32,1,0.117785077,2130.0,2,0,0,1,0.0
1,0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
0,0.479878698,57,0,0.209684331,7000.0,4,0,1,0,0.0
0,0.767519373,38,0,0.130408654,3327.0,6,0,0,0,1.0
0,0.463896912,26,0,0.212696826,4000.0,6,0,0,0,0.0
1,0.241139918,36,0,0.187420469,5500.0,48,0,0,0,0.0
1,0.157210988,58,0,0.266844682,11234.0,15,0,1,0,0.0
1,0.861663137,57,2,0.801717172,9899.0,20,0,3,0,4.0
1,0.738553836,52,0,0.105718154,9600.0,7,1,0,0,0.0
0,0.540114971,38,0,0.169709437,11666.0,6,0,1,0,2.0
0,0.020843571,55,0,0.209953204,11111.0,21,0,2,0,2.0
1,0.832031585,67,5,0.52862254,4471.0,11,0,1,0,0.0
0,0.719069521,60,0,0.999808466,5220.0,14,0,1,0,0.0
0,0.014468706,60,0,0.006156837,3085.0,3,0,0,0,0.0
1,0.9999999,58,2,0.103474131,4000.0,2,2,0,0,2.0
1,0.930125868,37,3,0.599075297,9083.0,12,0,2,0,2.0
0,0.235392154,68,0,0.120987901,10000.0,6,0,0,0,0.0
0,0.01251681,86,0,0.004997501,2000.0,3,0,0,0,0.0
0,0.004658115,74,0,0.009043313,2100.0,12,0,0,0,0.0
0,0.806306681,32,0,0.131635325,4200.0,4,0,0,0,0.0
1,0.118690488,71,1,0.50950794,5100.0,18,0,3,0,0.0
1,0.9999999,31,0,0.240567559,3100.0,1,0,0,2,0.0
0,0.157224248,55,0,0.230643657,8575.0,7,0,2,0,1.0
1,0.9999999,34,1,0.272484417,2245.0,2,0,0,0,1.0
1,0.255755131,63,6,0.103200592,9466.0,14,0,0,1,0.0
0,0.44855757,38,0,0.725080859,3400.0,6,0,1,0,0.0
0,0.004266294,72,0,0.005163043,3679.0,23,0,0,0,1.0
0,0.140634339,71,0,0.337732981,12500.0,16,0,2,0,0.0
1,0.9999999,40,0,0.0,4300.0,0,1,0,0,1.0
0,0.015038921,45,0,0.552006666,7200.0,6,0,2,0,4.0
1,0.025655677,38,0,0.475841386,3000.0,7,0,1,0,2.0
1,0.06120348,47,2,0.515281348,3500.0,12,0,1,1,0.0
1,0.89276808,74,0,0.144305307,1676.0,1,0,0,0,0.0
0,0.007941396,63,1,0.322103413,6826.0,30,0,2,0,0.0
1,0.439892709,32,0,0.391797346,4144.0,4,0,2,1,4.0
0,0.000277739,43,0,0.47444668,7454.0,5,0,3,0,3.0
1,0.893510815,54,1,0.05426945,5269.0,6,1,0,0,0.0
0,0.123977459,36,0,0.141858142,1000.0,16,0,0,0,0.0
1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
1,0.626672548,39,1,0.516138246,3500.0,8,0,2,0,4.0
1,0.0,57,0,0.431113777,5000.0,13,0,2,0,0.0
1,0.0,71,1,0.028630032,11700.0,6,0,1,0,0.0
1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
1,0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0
0,0.648905202,52,0,0.123552762,6045.0,4,0,0,0,2.0
0,0.885409,57,0,0.215986709,5416.0,15,0,0,0,0.0
1,0.570586472,44,2,0.925735504,3500.0,14,0,2,0,0.0
0,0.203128243,35,0,0.176273458,4475.0,7,0,0,0,0.0
1,0.199667221,29,1,0.067893211,10000.0,5,3,0,0,2.0
0,0.094039218,79,1,0.023882255,3600.0,5,0,0,0,0.0
0,0.029255594,65,0,0.392267955,6000.0,18,0,4,0,0.0
1,0.118334533,59,1,0.2011997,4000.0,9,0,0,0,3.0
1,0.350066346,47,0,0.707858428,5000.0,9,0,2,0,2.0
0,0.041762249,78,0,0.020094563,3383.0,5,0,0,0,0.0
1,0.591723714,33,0,0.639636364,5499.0,6,0,1,0,0.0
1,0.798256857,27,0,0.352647353,1000.0,7,0,0,0,0.0
1,0.091155922,39,0,0.447712691,12000.0,10,0,2,0,2.0
1,0.398271188,40,0,0.81915846,3350.0,10,0,2,0,2.0
1,0.9999999,79,1,0.036151065,13000.0,1,3,0,0,1.0
1,0.329877908,48,0,0.402533374,13183.0,7,0,2,0,2.0
0,0.07803546,49,0,0.329205366,8720.0,4,0,1,0,1.0
0,0.116797941,48,0,0.394781946,5250.0,12,0,1,0,0.0
0,0.06357457,35,0,0.189400883,12000.0,11,0,2,0,4.0
0,0.899780005,44,0,0.16840061,7208.0,4,0,0,0,0.0
1,0.0,35,0,0.0,5443.0,2,1,0,0,0.0
1,0.031585449,78,0,0.013746563,4000.0,16,1,0,0,0.0
1,0.156050705,34,0,0.435287117,3360.0,10,0,1,0,1.0
0,0.237918808,53,0,0.271337832,10075.0,9,0,2,0,0.0
0,0.136140398,62,0,0.245805981,9596.0,17,0,1,0,0.0
1,0.9999999,34,0,0.020349875,2800.0,0,0,0,0,4.0
0,0.046016104,61,0,0.165275597,12100.0,8,0,1,0,0.0
0,0.0,24,0,0.0,400.0,2,0,0,0,0.0
1,0.9999999,50,1,0.160661955,5800.0,2,0,0,0,0.0
1,0.753029551,43,4,0.501854857,8625.0,16,2,3,0,0.0
0,0.075795213,43,0,0.016040371,11096.0,5,0,0,0,2.0
1,0.9999999,82,0,0.0,6000.0,1,0,0,0,0.0
1,0.207916833,38,2,0.282031044,3800.0,7,1,0,1,1.0
1,0.9999999,50,0,0.513381995,8219.0,5,0,2,0,3.0
0,0.0,27,0,0.137544982,2500.0,5,0,0,0,0.0
0,0.42181905,56,0,0.144030387,9740.0,12,0,1,0,1.0
0,0.447105788,22,0,0.007490637,800.0,2,0,0,0,0.0
0,0.0,49,0,0.817591204,2000.0,6,0,1,0,0.0
1,0.9999999,45,2,0.324523098,4350.0,6,0,0,2,3.0
0,0.310181118,59,0,0.50673989,6008.0,9,1,1,0,0.0
0,0.878353608,62,0,0.50533727,4402.0,7,2,2,0,1.0
1,0.9999999,37,1,0.136345462,2500.0,2,4,0,0,1.0
0,0.0,48,0,0.487387179,4320.0,6,0,2,0,1.0
0,0.0,67,0,0.478357381,900.0,3,0,0,0,0.0
0,0.9999999,83,0,0.32960199,1607.0,1,0,0,0,0.0
1,0.798134577,28,1,0.533506831,1536.0,3,0,0,1,0.0
1,0.937247394,49,0,0.251491366,3184.0,7,0,0,0,1.0
1,0.566691357,45,2,0.758058739,5583.0,8,0,2,0,1.0
0,0.049291481,41,0,0.310133757,4410.0,7,0,1,0,0.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0
1,0.930560667,35,2,0.212223587,6511.0,15,0,0,0,2.0
0,0.0,68,0,0.0,5443.0,1,0,0,0,0.0
0,0.07009554,65,0,0.153420105,3610.0,3,0,1,0,0.0
1,0.954351795,57,0,0.395256917,4300.0,11,0,0,0,0.0
1,0.9999999,32,0,0.198821218,2544.0,7,2,0,1,0.0
1,0.644875176,44,1,0.333610995,2400.0,12,0,0,0,0.0
0,0.045099098,78,0,0.076263925,3500.0,8,0,1,0,0.0
1,0.410353255,47,2,0.401331633,7058.0,8,0,3,1,3.0
0,0.657778382,61,0,0.420623943,6506.0,9,0,2,0,0.0
1,0.0,26,0,0.219129193,1400.0,4,0,0,0,1.0
0,0.267051407,32,0,0.387861214,10000.0,11,0,1,0,0.0
1,0.9999999,60,0,0.231107557,2500.0,1,2,0,1,0.0
1,0.718693752,54,1,0.626305265,4500.0,11,0,1,1,0.0
1,0.830632561,43,1,0.835431518,6592.0,20,0,1,0,0.0
0,0.232445111,38,0,0.451091485,6000.0,17,0,1,0,0.0
0,0.005434949,64,0,0.355551777,5880.0,22,0,1,0,0.0
0,0.0,79,0,0.256892011,5694.0,10,0,1,0,1.0
0,0.9999999,41,0,0.220283019,10599.0,1,0,1,0,2.0
1,0.883851802,67,1,0.870560379,3800.0,15,0,2,0,1.0
1,0.0,47,3,0.470153311,9196.0,10,1,2,1,3.0
0,0.050339981,76,0,0.009468318,2745.0,6,0,0,0,0.0
0,0.0,57,0,0.04539801,3215.0,5,0,0,0,0.0
0,0.040629318,64,0,0.226701864,12500.0,10,0,2,0,1.0
1,0.792218319,49,1,0.680746863,3266.0,9,1,1,2,0.0
1,0.035598648,50,0,0.170072512,3033.0,10,0,0,0,0.0
1,0.887571346,41,2,0.690563277,4100.0,10,1,0,1,3.0
1,0.9999999,27,0,0.0,3258.0,0,0,0,0,0.0
0,0.229057399,27,0,0.220259913,3000.0,10,0,0,0,0.0
0,0.877061469,42,0,0.145207033,1762.0,2,0,0,0,3.0
0,0.005687865,46,0,0.252499546,5500.0,7,0,2,0,2.0
0,0.209814251,67,0,0.097773279,4939.0,7,0,0,0,0.0
0,0.0,57,0,0.179358717,7983.0,4,0,2,0,0.0
1,0.943599385,54,1,0.064370412,7083.0,11,0,0,0,0.0
1,0.958635803,61,1,0.65049783,3916.0,12,9,1,2,1.0
1,0.242342832,53,0,0.365066876,10167.0,13,0,2,0,4.0
0,0.039277478,48,0,0.213271303,8167.0,7,0,2,0,2.0
1,0.9999999,25,98,0.0,640.0,0,98,0,98,0.0
0,0.106178764,31,0,0.554289142,3333.0,7,0,1,0,0.0
0,0.912208779,47,0,0.412158681,1940.0,9,0,0,0,0.0
0,0.363384746,71,1,0.159651669,6200.0,11,0,0,0,0.0
1,0.123122356,42,1,0.253303178,8400.0,16,0,0,0,0.0
1,0.395973154,27,0,0.265306122,2400.0,4,0,0,0,0.0
0,0.061859027,77,0,0.03805395,2075.0,6,0,0,0,0.0
0,0.216225896,41,0,0.118376325,5000.0,6,0,0,0,4.0
1,0.510575567,32,3,0.256619145,1963.0,3,0,0,2,2.0
1,0.9999999,39,1,0.132871744,3032.0,1,0,0,0,1.0
0,0.204898541,61,0,0.270414398,9000.0,24,0,0,0,0.0
0,0.17270195,53,0,0.170834687,9236.0,8,0,1,0,0.0
1,0.875984571,78,2,0.484740951,2817.0,9,3,0,0,0.0
1,0.9999999,71,0,0.0,7300.0,0,0,0,0,0.0
1,0.867122248,47,0,0.243517776,3740.0,7,3,0,0,1.0
1,0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1.0
0,0.112335845,39,0,0.28151397,6155.0,9,0,1,0,1.0
1,0.944111776,47,1,0.160528935,7032.0,3,1,1,1,2.0
1,0.9999999,24,98,0.0,5443.0,0,98,0,98,0.0
1,0.844165119,35,0,0.552274541,2505.0,4,1,0,0,2.0
0,0.188767216,41,0,0.228369551,7500.0,10,0,2,0,0.0
0,0.040903184,48,0,0.025989604,2500.0,6,0,0,0,2.0
1,0.775317812,42,2,0.43341489,5721.0,7,3,2,0,2.0
0,0.786428196,33,1,0.106094808,3100.0,2,2,0,1,3.0
1,0.9999999,31,1,0.434688111,4600.0,3,0,2,3,2.0
0,0.9999999,59,1,0.506425512,2100.0,1,0,1,0,0.0
0,0.343832808,33,0,0.880329631,2790.0,6,0,0,0,0.0
1,0.9999999,44,0,0.00933126,4500.0,0,2,0,0,0.0
0,0.721182688,54,2,0.044273065,3500.0,7,0,0,0,0.0
1,0.087018545,25,0,1.0,5443.0,1,0,0,0,0.0
1,0.15666688,71,0,0.438818565,3080.0,8,0,0,0,0.0
1,0.521339361,57,1,0.672661871,1389.0,7,1,0,0,0.0
1,0.9999999,62,0,0.100066269,3017.0,2,1,0,0,1.0
1,0.073211314,48,1,0.115985502,8000.0,3,0,1,0,1.0
1,0.960914073,40,0,0.467029973,5504.0,7,0,1,0,0.0
0,0.296681327,46,0,0.767245784,3913.0,6,0,2,0,0.0
1,0.268279853,26,0,0.590704648,2000.0,6,0,2,0,0.0
1,0.829560586,34,1,0.248187953,4000.0,6,0,1,0,2.0
0,0.239842403,57,0,0.181818182,2529.0,2,0,0,0,2.0
0,0.014337043,84,0,0.118789521,6641.0,12,0,1,0,0.0
0,0.174436511,61,0,0.704053304,7203.0,7,0,1,0,0.0
0,0.117590097,53,0,0.522412931,6000.0,16,0,1,0,1.0
1,0.495966375,60,2,0.329833508,6666.0,10,0,2,0,0.0
1,0.773660803,50,0,0.42251107,7000.0,17,0,1,0,1.0
0,0.153526403,29,0,0.223371251,2900.0,16,0,0,0,0.0
0,0.332737639,69,0,0.292501164,2146.0,5,0,0,0,0.0
0,0.009937601,51,0,0.202273206,4750.0,8,0,1,0,3.0
1,0.799475229,42,2,0.581883623,5000.0,10,0,1,0,0.0
0,0.045607704,36,0,0.431097638,7916.0,11,0,2,0,0.0
0,0.460239565,47,0,0.044128759,6616.0,4,0,0,0,2.0
0,0.334672781,42,0,0.832704834,2916.0,14,0,1,0,1.0
1,0.032858043,57,1,0.576308367,3190.0,18,0,2,0,0.0
0,0.98372526,32,0,0.138609225,4270.0,7,0,0,0,0.0
0,0.087078897,65,0,0.579834333,3500.0,6,0,2,0,0.0
1,0.008366493,26,0,0.120399818,2200.0,9,0,0,0,0.0
1,0.699283852,54,0,0.697257114,3900.0,15,0,1,0,2.0
1,0.530995867,65,0,0.089475989,6850.0,3,0,0,0,0.0
1,0.876115058,45,1,0.220366467,6166.0,11,1,0,2,0.0
